trip_id,route_id,service_id,trip_headsign,trip_short_name,direction_id,block_id,shape_id,wheelchair_accessible
block_249_trip_16_service_4,route_46,service_4,Kopiec Wandy,"",0,block_249,shape_23446,0
block_249_trip_17_service_4,route_46,service_4,Borek Fałęcki,"",1,block_249,shape_23447,0
block_249_trip_18_service_4,route_46,service_4,Zajezdnia Podgórze,"",0,block_249,shape_23450,0
block_249_trip_19_service_4,route_46,service_4,Borek Fałęcki,"",0,block_249,shape_23452,0
block_249_trip_20_service_4,route_46,service_4,Zajezdnia Podgórze,"",0,block_249,shape_23453,0
block_250_trip_1_service_4,route_46,service_4,Zalew Nowohucki,"",0,block_250,shape_52,0
block_250_trip_2_service_4,route_46,service_4,Borek Fałęcki,"",1,block_250,shape_76,0
block_250_trip_3_service_4,route_46,service_4,Kopiec Wandy,"",0,block_250,shape_23446,0
block_250_trip_4_service_4,route_46,service_4,Borek Fałęcki,"",1,block_250,shape_23447,0
block_250_trip_5_service_4,route_46,service_4,Kopiec Wandy,"",0,block_250,shape_23446,0
block_250_trip_6_service_4,route_46,service_4,Borek Fałęcki,"",1,block_250,shape_23447,0
block_250_trip_7_service_4,route_46,service_4,Kopiec Wandy,"",0,block_250,shape_23446,0
block_250_trip_8_service_4,route_46,service_4,Borek Fałęcki,"",1,block_250,shape_23447,0
block_250_trip_9_service_4,route_46,service_4,Kopiec Wandy,"",0,block_250,shape_23446,0
block_250_trip_10_service_4,route_46,service_4,Borek Fałęcki,"",1,block_250,shape_23447,0
block_250_trip_11_service_4,route_46,service_4,Kopiec Wandy,"",0,block_250,shape_23446,0
block_250_trip_12_service_4,route_46,service_4,Borek Fałęcki,"",1,block_250,shape_23447,0
block_250_trip_13_service_4,route_46,service_4,Kopiec Wandy,"",0,block_250,shape_23446,0
block_250_trip_14_service_4,route_46,service_4,Borek Fałęcki,"",1,block_250,shape_23447,0
block_250_trip_15_service_4,route_46,service_4,Kopiec Wandy,"",0,block_250,shape_23446,0
block_250_trip_16_service_4,route_46,service_4,Borek Fałęcki,"",1,block_250,shape_23447,0
block_250_trip_17_service_4,route_46,service_4,Kombinat,"",0,block_250,shape_54,0
block_250_trip_18_service_4,route_46,service_4,Zaj. Nowa Huta,"",0,block_250,shape_23448,0
block_251_trip_1_service_4,route_46,service_4,Zalew Nowohucki,"",0,block_251,shape_52,0
block_251_trip_2_service_4,route_46,service_4,Borek Fałęcki,"",1,block_251,shape_76,0
block_251_trip_3_service_4,route_46,service_4,Kopiec Wandy,"",0,block_251,shape_23446,0
block_251_trip_4_service_4,route_46,service_4,Borek Fałęcki,"",1,block_251,shape_23447,0
block_251_trip_5_service_4,route_46,service_4,Kopiec Wandy,"",0,block_251,shape_23446,0
block_251_trip_6_service_4,route_46,service_4,Borek Fałęcki,"",1,block_251,shape_23447,0
block_251_trip_7_service_4,route_46,service_4,Kopiec Wandy,"",0,block_251,shape_23446,0
block_251_trip_8_service_4,route_46,service_4,Borek Fałęcki,"",1,block_251,shape_23447,0
block_251_trip_9_service_4,route_46,service_4,Kopiec Wandy,"",0,block_251,shape_23446,0
block_251_trip_10_service_4,route_46,service_4,Borek Fałęcki,"",1,block_251,shape_23447,0
block_251_trip_11_service_4,route_46,service_4,Kopiec Wandy,"",0,block_251,shape_23446,0
block_251_trip_12_service_4,route_46,service_4,Borek Fałęcki,"",1,block_251,shape_23447,0
block_251_trip_13_service_4,route_46,service_4,Kopiec Wandy,"",0,block_251,shape_23446,0
block_251_trip_14_service_4,route_46,service_4,Borek Fałęcki,"",1,block_251,shape_23447,0
block_251_trip_15_service_4,route_46,service_4,Kombinat,"",0,block_251,shape_54,0
block_251_trip_16_service_4,route_46,service_4,Zaj. Nowa Huta,"",0,block_251,shape_23448,0
block_252_trip_1_service_4,route_46,service_4,Zalew Nowohucki,"",0,block_252,shape_52,0
block_252_trip_2_service_4,route_46,service_4,Borek Fałęcki,"",1,block_252,shape_76,0
block_252_trip_3_service_4,route_46,service_4,Kopiec Wandy,"",0,block_252,shape_23446,0
block_252_trip_4_service_4,route_46,service_4,Borek Fałęcki,"",1,block_252,shape_23447,0
block_252_trip_5_service_4,route_46,service_4,Kopiec Wandy,"",0,block_252,shape_23446,0
block_252_trip_6_service_4,route_46,service_4,Borek Fałęcki,"",1,block_252,shape_23447,0
block_252_trip_7_service_4,route_46,service_4,Kopiec Wandy,"",0,block_252,shape_23446,0
block_252_trip_8_service_4,route_46,service_4,Borek Fałęcki,"",1,block_252,shape_23447,0
block_252_trip_9_service_4,route_46,service_4,Kopiec Wandy,"",0,block_252,shape_23446,0
block_252_trip_10_service_4,route_46,service_4,Borek Fałęcki,"",1,block_252,shape_23447,0
block_252_trip_11_service_4,route_46,service_4,Kopiec Wandy,"",0,block_252,shape_23446,0
block_252_trip_12_service_4,route_46,service_4,Borek Fałęcki,"",1,block_252,shape_23447,0
block_252_trip_13_service_4,route_46,service_4,Kopiec Wandy,"",0,block_252,shape_23446,0
block_252_trip_14_service_4,route_46,service_4,Borek Fałęcki,"",1,block_252,shape_23447,0
block_252_trip_15_service_4,route_46,service_4,Kopiec Wandy,"",0,block_252,shape_23446,0
block_252_trip_16_service_4,route_46,service_4,Borek Fałęcki,"",1,block_252,shape_23447,0
block_252_trip_17_service_4,route_46,service_4,Kombinat,"",0,block_252,shape_54,0
block_252_trip_18_service_4,route_46,service_4,Zaj. Nowa Huta,"",0,block_252,shape_23448,0
block_269_trip_1_service_5,route_943,service_5,Dworzec Towarowy,"",0,block_269,shape_188,0
block_269_trip_2_service_5,route_943,service_5,Miśnieńska,"",1,block_269,shape_137,0
block_269_trip_3_service_5,route_943,service_5,Dworzec Towarowy,"",0,block_269,shape_136,0
block_269_trip_4_service_5,route_943,service_5,Miśnieńska,"",1,block_269,shape_137,0
block_269_trip_5_service_5,route_943,service_5,Dworzec Towarowy,"",0,block_269,shape_136,0
block_269_trip_6_service_5,route_943,service_5,Miśnieńska,"",1,block_269,shape_137,0
block_269_trip_7_service_5,route_943,service_5,Dworzec Towarowy,"",0,block_269,shape_136,0
block_269_trip_8_service_5,route_943,service_5,Miśnieńska,"",1,block_269,shape_137,0
block_269_trip_9_service_5,route_943,service_5,Dworzec Towarowy,"",0,block_269,shape_136,0
block_269_trip_10_service_5,route_943,service_5,Miśnieńska,"",1,block_269,shape_137,0
block_269_trip_11_service_5,route_943,service_5,Dworzec Towarowy,"",0,block_269,shape_136,0
block_269_trip_12_service_5,route_943,service_5,Miśnieńska,"",1,block_269,shape_137,0
block_269_trip_13_service_5,route_943,service_5,Dworzec Towarowy,"",0,block_269,shape_136,0
block_269_trip_14_service_5,route_943,service_5,Miśnieńska,"",1,block_269,shape_137,0
block_269_trip_15_service_5,route_943,service_5,Dworzec Towarowy,"",0,block_269,shape_136,0
block_269_trip_16_service_5,route_943,service_5,Miśnieńska,"",1,block_269,shape_137,0
block_269_trip_17_service_5,route_943,service_5,Dworzec Towarowy,"",0,block_269,shape_136,0
block_269_trip_18_service_5,route_943,service_5,Miśnieńska,"",1,block_269,shape_137,0
block_269_trip_19_service_5,route_943,service_5,Dworzec Towarowy,"",0,block_269,shape_136,0
block_269_trip_20_service_5,route_943,service_5,Miśnieńska,"",1,block_269,shape_137,0
block_269_trip_21_service_5,route_943,service_5,Zaj. Nowa Huta,"",0,block_269,shape_139,0
block_270_trip_1_service_5,route_69,service_5,Czerwone Maki P+R,"",1,block_270,shape_108,0
block_270_trip_2_service_5,route_69,service_5,Górka Narodowa P+R,"",0,block_270,shape_23715,0
block_270_trip_3_service_5,route_69,service_5,Czerwone Maki P+R,"",1,block_270,shape_23716,0
block_270_trip_4_service_5,route_69,service_5,Górka Narodowa P+R,"",0,block_270,shape_23715,0
block_270_trip_5_service_5,route_69,service_5,Czerwone Maki P+R,"",1,block_270,shape_23716,0
block_270_trip_6_service_5,route_69,service_5,Górka Narodowa P+R,"",0,block_270,shape_23715,0
block_270_trip_7_service_5,route_69,service_5,Czerwone Maki P+R,"",1,block_270,shape_23716,0
block_270_trip_8_service_5,route_69,service_5,Górka Narodowa P+R,"",0,block_270,shape_23715,0
block_270_trip_9_service_5,route_69,service_5,Czerwone Maki P+R,"",1,block_270,shape_23716,0
block_270_trip_10_service_5,route_69,service_5,Górka Narodowa P+R,"",0,block_270,shape_23715,0
block_270_trip_11_service_5,route_69,service_5,Czerwone Maki P+R,"",1,block_270,shape_23716,0
block_270_trip_12_service_5,route_69,service_5,Górka Narodowa P+R,"",0,block_270,shape_23715,0
block_270_trip_13_service_5,route_69,service_5,Czerwone Maki P+R,"",1,block_270,shape_23716,0
block_270_trip_14_service_5,route_69,service_5,Górka Narodowa P+R,"",0,block_270,shape_23715,0
block_270_trip_15_service_5,route_69,service_5,Czerwone Maki P+R,"",1,block_270,shape_23716,0
block_270_trip_16_service_5,route_69,service_5,Górka Narodowa P+R,"",0,block_270,shape_23715,0
block_270_trip_17_service_5,route_69,service_5,Czerwone Maki P+R,"",1,block_270,shape_23716,0
block_270_trip_18_service_5,route_69,service_5,Zajezdnia Podgórze,"",0,block_270,shape_23795,0
block_271_trip_1_service_5,route_69,service_5,Borek Fałęcki,"",0,block_271,shape_23719,0
block_271_trip_2_service_5,route_69,service_5,Górka Narodowa P+R,"",0,block_271,shape_23718,0
block_271_trip_3_service_5,route_69,service_5,Czerwone Maki P+R,"",1,block_271,shape_23716,0
block_271_trip_4_service_5,route_69,service_5,Górka Narodowa P+R,"",0,block_271,shape_23715,0
block_271_trip_5_service_5,route_69,service_5,Czerwone Maki P+R,"",1,block_271,shape_23716,0
block_271_trip_6_service_5,route_69,service_5,Górka Narodowa P+R,"",0,block_271,shape_23715,0
block_271_trip_7_service_5,route_69,service_5,Czerwone Maki P+R,"",1,block_271,shape_23716,0
block_271_trip_8_service_5,route_69,service_5,Górka Narodowa P+R,"",0,block_271,shape_23715,0
block_271_trip_9_service_5,route_69,service_5,Czerwone Maki P+R,"",1,block_271,shape_23716,0
block_271_trip_10_service_5,route_69,service_5,Górka Narodowa P+R,"",0,block_271,shape_23715,0
block_271_trip_11_service_5,route_69,service_5,Czerwone Maki P+R,"",1,block_271,shape_23716,0
block_271_trip_12_service_5,route_69,service_5,Górka Narodowa P+R,"",0,block_271,shape_23715,0
block_271_trip_13_service_5,route_69,service_5,Czerwone Maki P+R,"",1,block_271,shape_23716,0
block_271_trip_14_service_5,route_69,service_5,Górka Narodowa P+R,"",0,block_271,shape_23715,0
block_271_trip_15_service_5,route_69,service_5,Czerwone Maki P+R,"",1,block_271,shape_23716,0
block_271_trip_16_service_5,route_69,service_5,Górka Narodowa P+R,"",0,block_271,shape_23715,0
block_271_trip_17_service_5,route_69,service_5,Czerwone Maki P+R,"",1,block_271,shape_23716,0
block_271_trip_18_service_5,route_69,service_5,Zajezdnia Podgórze,"",0,block_271,shape_23795,0
block_271_trip_19_service_5,route_69,service_5,Borek Fałęcki,"",0,block_271,shape_23720,0
block_271_trip_20_service_5,route_69,service_5,Zajezdnia Podgórze,"",0,block_271,shape_23794,0
block_271_trip_21_service_5,route_69,service_5,Borek Fałęcki,"",0,block_271,shape_23720,0
block_271_trip_22_service_5,route_69,service_5,Zajezdnia Podgórze,"",0,block_271,shape_23794,0
block_272_trip_1_service_5,route_69,service_5,Czerwone Maki P+R,"",1,block_272,shape_108,0
block_272_trip_2_service_5,route_69,service_5,Górka Narodowa P+R,"",0,block_272,shape_23715,0
block_272_trip_3_service_5,route_69,service_5,Czerwone Maki P+R,"",1,block_272,shape_23716,0
block_272_trip_4_service_5,route_69,service_5,Górka Narodowa P+R,"",0,block_272,shape_23715,0
block_272_trip_5_service_5,route_69,service_5,Czerwone Maki P+R,"",1,block_272,shape_23716,0
block_272_trip_6_service_5,route_69,service_5,Górka Narodowa P+R,"",0,block_272,shape_23715,0
block_272_trip_7_service_5,route_69,service_5,Czerwone Maki P+R,"",1,block_272,shape_23716,0
block_272_trip_8_service_5,route_69,service_5,Górka Narodowa P+R,"",0,block_272,shape_23715,0
block_272_trip_9_service_5,route_69,service_5,Czerwone Maki P+R,"",1,block_272,shape_23716,0
block_272_trip_10_service_5,route_69,service_5,Górka Narodowa P+R,"",0,block_272,shape_23715,0
block_272_trip_11_service_5,route_69,service_5,Czerwone Maki P+R,"",1,block_272,shape_23716,0
block_272_trip_12_service_5,route_69,service_5,Górka Narodowa P+R,"",0,block_272,shape_23715,0
block_272_trip_13_service_5,route_69,service_5,Czerwone Maki P+R,"",1,block_272,shape_23716,0
block_272_trip_14_service_5,route_69,service_5,Górka Narodowa P+R,"",0,block_272,shape_23715,0
block_272_trip_15_service_5,route_69,service_5,Czerwone Maki P+R,"",1,block_272,shape_23716,0
block_272_trip_16_service_5,route_69,service_5,Górka Narodowa P+R,"",0,block_272,shape_23715,0
block_272_trip_17_service_5,route_69,service_5,Czerwone Maki P+R,"",1,block_272,shape_23716,0
block_272_trip_18_service_5,route_69,service_5,Zajezdnia Podgórze,"",0,block_272,shape_23795,0
block_281_trip_1_service_5,route_809,service_5,Bronowice,"",0,block_281,shape_39,0
block_281_trip_2_service_5,route_809,service_5,Mały Płaszów P+R,"",1,block_281,shape_23431,0
block_281_trip_3_service_5,route_809,service_5,Bronowice,"",0,block_281,shape_23430,0
block_281_trip_4_service_5,route_809,service_5,Mały Płaszów P+R,"",1,block_281,shape_23431,0
block_281_trip_5_service_5,route_809,service_5,Bronowice,"",0,block_281,shape_23430,0
block_281_trip_6_service_5,route_809,service_5,Mały Płaszów P+R,"",1,block_281,shape_23431,0
block_281_trip_7_service_5,route_809,service_5,Bronowice,"",0,block_281,shape_23430,0
block_281_trip_8_service_5,route_809,service_5,Mały Płaszów P+R,"",1,block_281,shape_23431,0
block_281_trip_9_service_5,route_809,service_5,Bronowice,"",0,block_281,shape_23430,0
block_281_trip_10_service_5,route_809,service_5,Mały Płaszów P+R,"",1,block_281,shape_23431,0
block_281_trip_11_service_5,route_809,service_5,Bronowice,"",0,block_281,shape_23430,0
block_281_trip_12_service_5,route_809,service_5,Mały Płaszów P+R,"",1,block_281,shape_23431,0
block_281_trip_13_service_5,route_809,service_5,Bronowice,"",0,block_281,shape_23430,0
block_281_trip_14_service_5,route_809,service_5,Mały Płaszów P+R,"",1,block_281,shape_23431,0
block_281_trip_15_service_5,route_809,service_5,Bronowice,"",0,block_281,shape_23430,0
block_281_trip_16_service_5,route_809,service_5,Mały Płaszów P+R,"",1,block_281,shape_23431,0
block_281_trip_17_service_5,route_809,service_5,Bronowice,"",0,block_281,shape_23430,0
block_281_trip_18_service_5,route_809,service_5,Mały Płaszów P+R,"",1,block_281,shape_23431,0
block_281_trip_19_service_5,route_809,service_5,Bronowice,"",0,block_281,shape_23430,0
block_281_trip_20_service_5,route_809,service_5,Mały Płaszów P+R,"",1,block_281,shape_23431,0
block_281_trip_21_service_5,route_809,service_5,Zajezdnia Podgórze,"",0,block_281,shape_23432,0
block_282_trip_1_service_5,route_809,service_5,Bronowice,"",0,block_282,shape_39,0
block_282_trip_2_service_5,route_809,service_5,Mały Płaszów P+R,"",1,block_282,shape_23431,0
block_282_trip_3_service_5,route_809,service_5,Bronowice,"",0,block_282,shape_23430,0
block_282_trip_4_service_5,route_809,service_5,Mały Płaszów P+R,"",1,block_282,shape_23431,0
block_282_trip_5_service_5,route_809,service_5,Bronowice,"",0,block_282,shape_23430,0
block_282_trip_6_service_5,route_809,service_5,Mały Płaszów P+R,"",1,block_282,shape_23431,0
block_282_trip_7_service_5,route_809,service_5,Bronowice,"",0,block_282,shape_23430,0
block_282_trip_8_service_5,route_809,service_5,Mały Płaszów P+R,"",1,block_282,shape_23431,0
block_282_trip_9_service_5,route_809,service_5,Bronowice,"",0,block_282,shape_23430,0
block_282_trip_10_service_5,route_809,service_5,Mały Płaszów P+R,"",1,block_282,shape_23431,0
block_282_trip_11_service_5,route_809,service_5,Bronowice,"",0,block_282,shape_23430,0
block_282_trip_12_service_5,route_809,service_5,Mały Płaszów P+R,"",1,block_282,shape_23431,0
block_282_trip_13_service_5,route_809,service_5,Bronowice,"",0,block_282,shape_23430,0
block_282_trip_14_service_5,route_809,service_5,Mały Płaszów P+R,"",1,block_282,shape_23431,0
block_282_trip_15_service_5,route_809,service_5,Bronowice,"",0,block_282,shape_23430,0
block_282_trip_16_service_5,route_809,service_5,Mały Płaszów P+R,"",1,block_282,shape_23431,0
block_282_trip_17_service_5,route_809,service_5,Bronowice,"",0,block_282,shape_23430,0
block_282_trip_18_service_5,route_809,service_5,Mały Płaszów P+R,"",1,block_282,shape_23431,0
block_282_trip_19_service_5,route_809,service_5,Bronowice,"",0,block_282,shape_23430,0
block_282_trip_20_service_5,route_809,service_5,Mały Płaszów P+R,"",1,block_282,shape_23431,0
block_282_trip_21_service_5,route_809,service_5,Bronowice,"",0,block_282,shape_23430,0
block_282_trip_22_service_5,route_809,service_5,Mały Płaszów P+R,"",1,block_282,shape_23431,0
block_282_trip_23_service_5,route_809,service_5,Bronowice,"",0,block_282,shape_23430,0
block_282_trip_24_service_5,route_809,service_5,Mały Płaszów P+R,"",1,block_282,shape_23431,0
block_282_trip_25_service_5,route_809,service_5,Zajezdnia Podgórze,"",0,block_282,shape_23432,0
block_283_trip_1_service_5,route_809,service_5,Bronowice,"",0,block_283,shape_39,0
block_283_trip_2_service_5,route_809,service_5,Mały Płaszów P+R,"",1,block_283,shape_23431,0
block_283_trip_3_service_5,route_809,service_5,Bronowice,"",0,block_283,shape_23430,0
block_283_trip_4_service_5,route_809,service_5,Mały Płaszów P+R,"",1,block_283,shape_23431,0
block_283_trip_5_service_5,route_809,service_5,Bronowice,"",0,block_283,shape_23430,0
block_283_trip_6_service_5,route_809,service_5,Mały Płaszów P+R,"",1,block_283,shape_23431,0
block_283_trip_7_service_5,route_809,service_5,Bronowice,"",0,block_283,shape_23430,0
block_283_trip_8_service_5,route_809,service_5,Mały Płaszów P+R,"",1,block_283,shape_23431,0
block_283_trip_9_service_5,route_809,service_5,Bronowice,"",0,block_283,shape_23430,0
block_283_trip_10_service_5,route_809,service_5,Mały Płaszów P+R,"",1,block_283,shape_23431,0
block_283_trip_11_service_5,route_809,service_5,Bronowice,"",0,block_283,shape_23430,0
block_283_trip_12_service_5,route_809,service_5,Mały Płaszów P+R,"",1,block_283,shape_23431,0
block_283_trip_13_service_5,route_809,service_5,Bronowice,"",0,block_283,shape_23430,0
block_283_trip_14_service_5,route_809,service_5,Mały Płaszów P+R,"",1,block_283,shape_23431,0
block_283_trip_15_service_5,route_809,service_5,Bronowice,"",0,block_283,shape_23430,0
block_283_trip_16_service_5,route_809,service_5,Mały Płaszów P+R,"",1,block_283,shape_23431,0
block_283_trip_17_service_5,route_809,service_5,Bronowice,"",0,block_283,shape_23430,0
block_283_trip_18_service_5,route_809,service_5,Mały Płaszów P+R,"",1,block_283,shape_23431,0
block_283_trip_19_service_5,route_809,service_5,Bronowice,"",0,block_283,shape_23430,0
block_283_trip_20_service_5,route_809,service_5,Mały Płaszów P+R,"",1,block_283,shape_23431,0
block_283_trip_21_service_5,route_809,service_5,Zajezdnia Podgórze,"",0,block_283,shape_23432,0
block_284_trip_1_service_5,route_809,service_5,Mały Płaszów P+R,"",0,block_284,shape_23435,0
block_284_trip_2_service_5,route_809,service_5,Bronowice,"",0,block_284,shape_23430,0
block_284_trip_3_service_5,route_809,service_5,Mały Płaszów P+R,"",1,block_284,shape_23431,0
block_284_trip_4_service_5,route_809,service_5,Bronowice,"",0,block_284,shape_23430,0
block_284_trip_5_service_5,route_809,service_5,Mały Płaszów P+R,"",1,block_284,shape_23431,0
block_284_trip_6_service_5,route_809,service_5,Bronowice,"",0,block_284,shape_23430,0
block_284_trip_7_service_5,route_809,service_5,Mały Płaszów P+R,"",1,block_284,shape_23431,0
block_284_trip_8_service_5,route_809,service_5,Bronowice,"",0,block_284,shape_23430,0
block_284_trip_9_service_5,route_809,service_5,Mały Płaszów P+R,"",1,block_284,shape_23431,0
block_284_trip_10_service_5,route_809,service_5,Bronowice,"",0,block_284,shape_23430,0
block_284_trip_11_service_5,route_809,service_5,Mały Płaszów P+R,"",1,block_284,shape_23431,0
block_284_trip_12_service_5,route_809,service_5,Bronowice,"",0,block_284,shape_23430,0
block_284_trip_13_service_5,route_809,service_5,Mały Płaszów P+R,"",1,block_284,shape_23431,0
block_284_trip_14_service_5,route_809,service_5,Bronowice,"",0,block_284,shape_23430,0
block_284_trip_15_service_5,route_809,service_5,Mały Płaszów P+R,"",1,block_284,shape_23431,0
block_284_trip_16_service_5,route_809,service_5,Bronowice,"",0,block_284,shape_23430,0
block_284_trip_17_service_5,route_809,service_5,Mały Płaszów P+R,"",1,block_284,shape_23431,0
block_284_trip_18_service_5,route_809,service_5,Bronowice,"",0,block_284,shape_23430,0
block_284_trip_19_service_5,route_809,service_5,Mały Płaszów P+R,"",1,block_284,shape_23431,0
block_284_trip_20_service_5,route_809,service_5,Bronowice,"",0,block_284,shape_23430,0
block_284_trip_21_service_5,route_809,service_5,Mały Płaszów P+R,"",1,block_284,shape_23431,0
block_284_trip_22_service_5,route_809,service_5,Bronowice,"",0,block_284,shape_23430,0
block_284_trip_23_service_5,route_809,service_5,Mały Płaszów P+R,"",1,block_284,shape_23431,0
block_284_trip_24_service_5,route_809,service_5,Bronowice,"",0,block_284,shape_23430,0
block_284_trip_25_service_5,route_809,service_5,Zaj. Nowa Huta,"",0,block_284,shape_46,0
block_285_trip_1_service_5,route_809,service_5,Mały Płaszów P+R,"",0,block_285,shape_23435,0
block_285_trip_2_service_5,route_809,service_5,Bronowice,"",0,block_285,shape_23430,0
block_285_trip_3_service_5,route_809,service_5,Mały Płaszów P+R,"",1,block_285,shape_23431,0
block_285_trip_4_service_5,route_809,service_5,Bronowice,"",0,block_285,shape_23430,0
block_285_trip_5_service_5,route_809,service_5,Mały Płaszów P+R,"",1,block_285,shape_23431,0
block_285_trip_6_service_5,route_809,service_5,Bronowice,"",0,block_285,shape_23430,0
block_285_trip_7_service_5,route_809,service_5,Mały Płaszów P+R,"",1,block_285,shape_23431,0
block_285_trip_8_service_5,route_809,service_5,Bronowice,"",0,block_285,shape_23430,0
block_285_trip_9_service_5,route_809,service_5,Mały Płaszów P+R,"",1,block_285,shape_23431,0
block_285_trip_10_service_5,route_809,service_5,Bronowice,"",0,block_285,shape_23430,0
block_285_trip_11_service_5,route_809,service_5,Mały Płaszów P+R,"",1,block_285,shape_23431,0
block_285_trip_12_service_5,route_809,service_5,Bronowice,"",0,block_285,shape_23430,0
block_285_trip_13_service_5,route_809,service_5,Mały Płaszów P+R,"",1,block_285,shape_23431,0
block_285_trip_14_service_5,route_809,service_5,Bronowice,"",0,block_285,shape_23430,0
block_285_trip_15_service_5,route_809,service_5,Mały Płaszów P+R,"",1,block_285,shape_23431,0
block_285_trip_16_service_5,route_809,service_5,Bronowice,"",0,block_285,shape_23430,0
block_285_trip_17_service_5,route_809,service_5,Mały Płaszów P+R,"",1,block_285,shape_23431,0
block_285_trip_18_service_5,route_809,service_5,Bronowice,"",0,block_285,shape_23430,0
block_285_trip_19_service_5,route_809,service_5,Mały Płaszów P+R,"",1,block_285,shape_23431,0
block_285_trip_20_service_5,route_809,service_5,Bronowice,"",0,block_285,shape_23430,0
block_285_trip_21_service_5,route_809,service_5,Mały Płaszów P+R,"",1,block_285,shape_23431,0
block_285_trip_22_service_5,route_809,service_5,Bronowice,"",0,block_285,shape_23430,0
block_285_trip_23_service_5,route_809,service_5,Mały Płaszów P+R,"",1,block_285,shape_23431,0
block_285_trip_24_service_5,route_809,service_5,Bronowice,"",0,block_285,shape_23430,0
block_285_trip_25_service_5,route_809,service_5,Mały Płaszów P+R,"",1,block_285,shape_23431,0
block_285_trip_26_service_5,route_809,service_5,Zaj. Nowa Huta,"",0,block_285,shape_23830,0
block_286_trip_1_service_5,route_809,service_5,Bronowice,"",0,block_286,shape_39,0
block_286_trip_2_service_5,route_809,service_5,Mały Płaszów P+R,"",1,block_286,shape_23431,0
block_286_trip_3_service_5,route_809,service_5,Bronowice,"",0,block_286,shape_23430,0
block_286_trip_4_service_5,route_809,service_5,Mały Płaszów P+R,"",1,block_286,shape_23431,0
block_286_trip_5_service_5,route_809,service_5,Bronowice,"",0,block_286,shape_23430,0
block_286_trip_6_service_5,route_809,service_5,Mały Płaszów P+R,"",1,block_286,shape_23431,0
block_286_trip_7_service_5,route_809,service_5,Bronowice,"",0,block_286,shape_23430,0
block_286_trip_8_service_5,route_809,service_5,Mały Płaszów P+R,"",1,block_286,shape_23431,0
block_286_trip_9_service_5,route_809,service_5,Bronowice,"",0,block_286,shape_23430,0
block_286_trip_10_service_5,route_809,service_5,Mały Płaszów P+R,"",1,block_286,shape_23431,0
block_286_trip_11_service_5,route_809,service_5,Bronowice,"",0,block_286,shape_23430,0
block_286_trip_12_service_5,route_809,service_5,Mały Płaszów P+R,"",1,block_286,shape_23431,0
block_286_trip_13_service_5,route_809,service_5,Bronowice,"",0,block_286,shape_23430,0
block_286_trip_14_service_5,route_809,service_5,Mały Płaszów P+R,"",1,block_286,shape_23431,0
block_286_trip_15_service_5,route_809,service_5,Bronowice,"",0,block_286,shape_23430,0
block_286_trip_16_service_5,route_809,service_5,Mały Płaszów P+R,"",1,block_286,shape_23431,0
block_286_trip_17_service_5,route_809,service_5,Bronowice,"",0,block_286,shape_23430,0
block_286_trip_18_service_5,route_809,service_5,Mały Płaszów P+R,"",1,block_286,shape_23431,0
block_286_trip_19_service_5,route_809,service_5,Bronowice,"",0,block_286,shape_23430,0
block_286_trip_20_service_5,route_809,service_5,Mały Płaszów P+R,"",1,block_286,shape_23431,0
block_286_trip_21_service_5,route_809,service_5,Zajezdnia Podgórze,"",0,block_286,shape_23432,0
block_287_trip_1_service_5,route_809,service_5,Rondo Mogilskie,"",0,block_287,shape_23505,0
block_287_trip_2_service_5,route_809,service_5,Mały Płaszów P+R,"",1,block_287,shape_23433,0
block_287_trip_3_service_5,route_809,service_5,Bronowice,"",0,block_287,shape_23430,0
block_287_trip_4_service_5,route_809,service_5,Mały Płaszów P+R,"",1,block_287,shape_23431,0
block_287_trip_5_service_5,route_809,service_5,Bronowice,"",0,block_287,shape_23430,0
block_287_trip_6_service_5,route_809,service_5,Mały Płaszów P+R,"",1,block_287,shape_23431,0
block_287_trip_7_service_5,route_809,service_5,Bronowice,"",0,block_287,shape_23430,0
block_287_trip_8_service_5,route_809,service_5,Mały Płaszów P+R,"",1,block_287,shape_23431,0
block_287_trip_9_service_5,route_809,service_5,Bronowice,"",0,block_287,shape_23430,0
block_287_trip_10_service_5,route_809,service_5,Mały Płaszów P+R,"",1,block_287,shape_23431,0
block_287_trip_11_service_5,route_809,service_5,Bronowice,"",0,block_287,shape_23430,0
block_287_trip_12_service_5,route_809,service_5,Mały Płaszów P+R,"",1,block_287,shape_23431,0
block_287_trip_13_service_5,route_809,service_5,Bronowice,"",0,block_287,shape_23430,0
block_287_trip_14_service_5,route_809,service_5,Mały Płaszów P+R,"",1,block_287,shape_23431,0
block_287_trip_15_service_5,route_809,service_5,Bronowice,"",0,block_287,shape_23430,0
block_287_trip_16_service_5,route_809,service_5,Mały Płaszów P+R,"",1,block_287,shape_23431,0
block_287_trip_17_service_5,route_809,service_5,Bronowice,"",0,block_287,shape_23430,0
block_287_trip_18_service_5,route_809,service_5,Mały Płaszów P+R,"",1,block_287,shape_23431,0
block_287_trip_19_service_5,route_809,service_5,Bronowice,"",0,block_287,shape_23430,0
block_287_trip_20_service_5,route_809,service_5,Mały Płaszów P+R,"",1,block_287,shape_23431,0
block_287_trip_21_service_5,route_809,service_5,Bronowice,"",0,block_287,shape_23430,0
block_287_trip_22_service_5,route_809,service_5,Mały Płaszów P+R,"",1,block_287,shape_23431,0
