osmid,lat,lon,label
5433154189,50.0073938,19.9616954,RoadNode
5433175677,50.0070284,19.9559435,RoadNode
5433957311,50.0066937,19.9573598,RoadNode
5433957334,50.0071427,19.9545688,RoadNode
5433957336,50.0070318,19.9545818,RoadNode
5433957343,50.0080809,19.9540848,RoadNode
5433957347,50.0071832,19.9539749,RoadNode
5434897102,50.0079323,19.9601952,RoadNode
5435279704,50.0080481,19.9557432,RoadNode
5435980351,50.0048192,20.0514662,RoadNode
5436398548,50.0264091,19.9167609,RoadNode
5436398556,50.0265806,19.9168093,RoadNode
5436398574,50.0258938,19.9176464,RoadNode
5436451025,50.0257408,19.9207978,RoadNode
5436451031,50.0238326,19.9185384,RoadNode
5436451083,50.0255277,19.9178474,RoadNode
5439441808,50.0664347,19.9224378,RoadNode
5441383254,50.0235932,19.9221391,RoadNode
5441383265,50.0236469,19.9223786,RoadNode
5444046984,50.0136777,19.942015,RoadNode
5444046985,50.0217762,19.9298708,RoadNode
5444059304,50.019856,19.934439,RoadNode
5444086337,50.0142195,19.9488449,RoadNode
5445174321,50.0825594,19.9463942,RoadNode
5445174324,50.0833636,19.9417525,RoadNode
5446809456,50.014775,19.9404455,RoadNode
5446809462,50.0145658,19.9420466,RoadNode
5446809465,50.0146551,19.9401387,RoadNode
5446809477,50.0144631,19.9423131,RoadNode
5446809481,50.0146043,19.9425204,RoadNode
5446809483,50.0150466,19.9417114,RoadNode
5446809488,50.0148758,19.9422241,RoadNode
5449518789,50.0219398,19.9281734,RoadNode
5451451232,50.0947468,19.9189919,RoadNode
5454303102,50.0196147,19.9345276,RoadNode
5486499546,49.9897221,19.8716425,RoadNode
5486502622,49.9867761,19.8733772,RoadNode
5486502623,49.9878719,19.8737828,RoadNode
5491297492,50.0814906,19.9235775,RoadNode
5506285111,50.1066467,20.0116481,RoadNode
5506285115,50.1066298,20.0131758,RoadNode
5506285117,50.1064564,20.0122052,RoadNode
5506285120,50.1065081,20.0121406,RoadNode
5506285127,50.1067029,20.0124843,RoadNode
5506285129,50.1066597,20.012545,RoadNode
5506285131,50.1065115,20.0125358,RoadNode
5506285133,50.1064405,20.0124401,RoadNode
5517031702,50.0581803,19.837335,RoadNode
5526362136,50.0943029,19.893428,RoadNode
5544830657,50.0938312,19.9288714,RoadNode
5559835124,50.0877526,19.9724967,RoadNode
5579252306,49.9853936,19.8816271,RoadNode
5582985738,50.0334106,19.9223157,RoadNode
5587859514,49.9803005,19.9443613,RoadNode
5591206838,50.0892135,19.9737815,RoadNode
5604531505,50.0961172,20.0964,RoadNode
5625488872,49.995282,19.9641373,RoadNode
5625506718,49.992455,19.9581966,RoadNode
5625512533,49.9928801,19.9607959,RoadNode
5626135238,50.0094671,19.9617732,RoadNode
5641467865,50.0860381,19.9822331,RoadNode
5644564334,49.9964689,19.9547948,RoadNode
5667364265,50.0195979,19.9053199,RoadNode
5667364266,50.0199708,19.9055919,RoadNode
5699500193,50.0625732,19.8913076,RoadNode
5715658907,50.0893477,19.9759633,RoadNode
5735164604,50.0219543,20.0061694,RoadNode
5735164611,50.0220633,20.006224,RoadNode
5735166373,50.023221,20.0071415,RoadNode
5757007531,50.0329322,20.0520635,RoadNode
5759344238,50.0072154,19.896277,RoadNode
5759344240,50.0069696,19.8966651,RoadNode
5772590300,50.0128748,19.9054602,RoadNode
5772590301,50.0119181,19.9083753,RoadNode
5777458185,50.0260464,20.0514646,RoadNode
5784996494,50.0481834,20.0590193,RoadNode
5789563757,50.0158811,20.0503307,RoadNode
5795851755,50.0850299,19.8518452,RoadNode
5801202841,50.0993616,20.074936,RoadNode
5809561416,50.0260013,19.9999731,RoadNode
5822213913,50.0148399,19.9447305,RoadNode
5825110656,50.0938612,19.9274585,RoadNode
5835036703,50.0331682,19.9670108,RoadNode
5838930858,49.9875761,19.9037901,RoadNode
5838930859,49.987929,19.9047702,RoadNode
5838930860,49.987888,19.9048621,RoadNode
5838930863,49.987852,19.9045883,RoadNode
5838930864,49.9882458,19.9041966,RoadNode
5838930866,49.9877438,19.9054588,RoadNode
5838930867,49.9882818,19.9044098,RoadNode
5838930868,49.9879506,19.9047497,RoadNode
5838930869,49.9882711,19.9048823,RoadNode
5838930881,49.9877253,19.9042533,RoadNode
5838930882,49.9878948,19.9040853,RoadNode
5838938789,49.9887774,19.9036671,RoadNode
5838938790,49.9884117,19.9025704,RoadNode
5838938792,49.9886184,19.9017529,RoadNode
5844173161,50.0222184,20.0472487,RoadNode
5844576832,50.0269258,20.0515426,RoadNode
5861176893,50.0154912,19.945499,RoadNode
5906304881,50.0473493,19.9592106,RoadNode
5906305395,50.0472333,19.9601558,RoadNode
5921567190,50.0100811,19.9765536,RoadNode
5921567192,50.0105869,19.9773215,RoadNode
5928139264,50.0146099,19.9452644,RoadNode
5933478314,50.0220705,19.8883128,RoadNode
5937099237,50.0136502,19.9661047,RoadNode
5940565238,50.0807281,20.1900189,RoadNode
5945987557,50.0756388,20.1489322,RoadNode
5945987561,50.0755899,20.1484221,RoadNode
5945987563,50.075675,20.1480319,RoadNode
5945987569,50.0757183,20.1484884,RoadNode
5945987571,50.0757474,20.1484693,RoadNode
5945987576,50.0758186,20.1481244,RoadNode
5945994290,50.0759726,20.148814,RoadNode
5945994313,50.075837,20.1483232,RoadNode
5945994316,50.0760309,20.1481664,RoadNode
5945994321,50.0763349,20.1480759,RoadNode
5945994338,50.075913,20.1459285,RoadNode
5946074112,50.0751293,20.1392526,RoadNode
5946143038,50.0740196,20.1317704,RoadNode
5981311498,50.0193358,19.945741,RoadNode
5981311499,50.0193325,19.9455762,RoadNode
5994296600,50.0102459,19.976333,RoadNode
5998939490,50.0073273,19.8808266,RoadNode
5998939493,50.0072859,19.8807608,RoadNode
6000651708,49.9894987,19.9744225,RoadNode
6018108290,50.0775737,19.9042255,RoadNode
6018108291,50.0773314,19.9041319,RoadNode
6025778484,50.0072609,19.9245383,RoadNode
6025819890,50.0211432,19.9324859,RoadNode
6029343031,50.0165647,20.0491893,RoadNode
6033861990,50.018656,19.8878099,RoadNode
6049256828,50.0847163,19.8828647,RoadNode
6092969548,50.0152283,20.0269404,RoadNode
6093961959,50.0452339,19.9916975,RoadNode
6125202795,50.0122555,19.8875234,RoadNode
6132669096,50.0863832,20.0541799,RoadNode
6133367398,50.042593,20.0440128,RoadNode
6148308968,50.0743699,19.906588,RoadNode
6153083426,50.0578926,19.9702968,RoadNode
6157508586,50.0797255,19.9519004,RoadNode
6157508587,50.0800291,19.9520035,RoadNode
6157508589,50.0798378,19.9507788,RoadNode
6163593530,50.0898269,20.05676,RoadNode
6163593531,50.0897954,20.05679,RoadNode
6163593545,50.0900875,20.0567136,RoadNode
6163595811,50.0887516,20.0554079,RoadNode
6163595813,50.0891541,20.0551257,RoadNode
6163595820,50.0896658,20.0565973,RoadNode
6163595823,50.0895304,20.0570627,RoadNode
6203892606,50.1097995,19.8759879,RoadNode
6221675164,50.0133509,19.8842489,RoadNode
6221675169,50.0113344,19.8828206,RoadNode
6221675171,50.0124219,19.8836258,RoadNode
6221675173,50.0123645,19.8835846,RoadNode
6221675179,50.0121601,19.8849599,RoadNode
6221675182,50.0122073,19.8851705,RoadNode
6221675184,50.0121504,19.8851705,RoadNode
6221675793,50.0121517,19.8862597,RoadNode
6221675800,50.0121989,19.8862561,RoadNode
6221675801,50.0122131,19.8864716,RoadNode
6221675805,50.0121368,19.8864646,RoadNode
6221675811,50.0122148,19.8870378,RoadNode
6223213283,50.0272344,19.9924576,RoadNode
6224593333,50.0402645,20.0190343,RoadNode
6229495375,50.0330612,19.9385501,RoadNode
6247306473,50.0078298,19.93648,RoadNode
6264654585,50.0735236,19.8884229,RoadNode
6284069351,49.9969003,19.8993325,RoadNode
6284069352,49.996906,19.9000535,RoadNode
6284640344,50.0527158,19.9216818,RoadNode
6284640345,50.0526395,19.9212041,RoadNode
6297769936,50.0868474,19.9894528,RoadNode
6306825627,50.0064415,19.8468159,RoadNode
6314820591,50.005588,19.8920061,RoadNode
6321380136,50.0413206,20.0624169,RoadNode
6321380155,50.0415797,20.0625116,RoadNode
6321380157,50.0417628,20.0626186,RoadNode
6321380161,50.0417427,20.0622462,RoadNode
6321380162,50.0416988,20.0623482,RoadNode
6321380164,50.0416637,20.062029,RoadNode
6321380168,50.0415665,20.0623294,RoadNode
6322116489,50.0916113,19.9746488,RoadNode
6327466822,50.0308909,19.9258336,RoadNode
6329308714,50.0946304,19.9873337,RoadNode
6329308717,50.0945305,19.9873524,RoadNode
6329308718,50.0944969,19.9862976,RoadNode
6333358650,50.0280621,19.8487103,RoadNode
6333358651,50.0299676,19.8469625,RoadNode
6334996111,50.0917341,19.9033259,RoadNode
6340763338,50.0792537,20.0158909,RoadNode
6340763342,50.0792974,20.0162145,RoadNode
6343216316,50.0260748,20.050704,RoadNode
6343216319,50.0257968,20.0491642,RoadNode
6343216320,50.0266139,20.0492403,RoadNode
6343216321,50.0265579,20.0507453,RoadNode
6344796302,50.0258575,20.0475797,RoadNode
6344796303,50.0266561,20.0476828,RoadNode
6358786020,50.0550376,19.9039998,RoadNode
6380273690,50.0789659,20.0053052,RoadNode
6381713573,50.0799672,20.1864386,RoadNode
6381713577,50.0802281,20.186678,RoadNode
6383555428,50.0916855,19.9746122,RoadNode
6383555431,50.0915528,19.9745512,RoadNode
6400473492,50.0113731,19.8223726,RoadNode
6400473500,50.0106079,19.8216968,RoadNode
6400473759,50.0218145,19.8517483,RoadNode
6404203912,49.99624,19.9450267,RoadNode
6407799311,50.026081,20.0480817,RoadNode
6407799312,50.025837,20.0481465,RoadNode
6407799313,50.0264027,20.0485514,RoadNode
6407799314,50.0266376,20.0486612,RoadNode
6407799315,50.0263564,20.0497081,RoadNode
6407799316,50.0265934,20.0498161,RoadNode
6407799317,50.0260007,20.0501059,RoadNode
6407799318,50.0257584,20.0501674,RoadNode
6421328241,50.0385419,19.9849011,RoadNode
6421328444,50.0400625,19.9868012,RoadNode
6429286613,50.0073153,19.9577623,RoadNode
6429286642,50.0078979,19.9608936,RoadNode
6431855645,50.0015268,19.9043534,RoadNode
6433270930,50.0404975,19.9365481,RoadNode
6433270931,50.0404349,19.9364304,RoadNode
6434186017,50.0445547,20.0601886,RoadNode
6444254557,50.0957645,19.9465528,RoadNode
6452435908,50.0761353,20.051753,RoadNode
6452933436,50.0013147,19.9067509,RoadNode
6456284366,50.003344,19.9042538,RoadNode
6473255248,50.0368677,19.8255835,RoadNode
6473255249,50.0366031,19.8255893,RoadNode
6480149659,50.0308123,19.8535129,RoadNode
6480149664,50.0317899,19.8510414,RoadNode
6480162283,50.0363946,19.8557662,RoadNode
6480162294,50.0379387,19.8582638,RoadNode
6480162300,50.0353045,19.8545526,RoadNode
6483408567,50.0795844,19.9182709,RoadNode
6496498506,50.0124963,20.0184457,RoadNode
6506085421,49.9957673,19.8985397,RoadNode
6535545367,50.0863377,19.9612402,RoadNode
6557545020,50.0019024,19.9070793,RoadNode
6564689913,50.0954728,19.9850573,RoadNode
6570202388,50.0223542,19.9022125,RoadNode
6570202393,50.0223556,19.9027802,RoadNode
6574756182,50.0921222,20.0239132,RoadNode
6580368647,50.1055797,19.9625394,RoadNode
6580368652,50.1021488,19.9572541,RoadNode
6580368664,50.0961904,19.9470437,RoadNode
6580368675,50.0938839,19.9294876,RoadNode
6581935605,49.9927506,19.8554327,RoadNode
6591173782,50.0130247,19.9793281,RoadNode
6596992968,50.0744574,19.8406251,RoadNode
6597446508,50.0137237,19.8920559,RoadNode
6603685805,50.0257678,20.0506452,RoadNode
6604755383,50.0180186,19.9503202,RoadNode
6604882362,50.0210914,19.8432506,RoadNode
6604882363,50.0205203,19.8424996,RoadNode
6614877874,50.0892175,19.9875462,RoadNode
6614877875,50.0890656,19.9880258,RoadNode
6614877876,50.0890109,19.9881567,RoadNode
6614877881,50.0897542,19.9860955,RoadNode
6627178254,50.008351,19.8674911,RoadNode
6634113109,50.1083215,20.1155522,RoadNode
6634113309,50.1033111,20.1082166,RoadNode
6637518814,50.1166733,20.1187073,RoadNode
6643609965,50.0581797,19.9468715,RoadNode
6643622512,50.0607462,19.9437284,RoadNode
6643622515,50.0595854,19.9421312,RoadNode
6643622527,50.0611665,19.9441134,RoadNode
6643622531,50.062778,19.9449678,RoadNode
6643622533,50.0633876,19.9450642,RoadNode
6643622538,50.0647415,19.9472627,RoadNode
6645913687,50.0664151,20.0216563,RoadNode
6657792533,49.9919441,19.9804427,RoadNode
6658043812,49.9763589,19.9906368,RoadNode
6659454054,50.0744596,19.9669438,RoadNode
6661439148,50.0964434,20.021042,RoadNode
6666755482,50.0278644,19.9196103,RoadNode
6680061179,50.0498979,19.959542,RoadNode
6684141199,49.9884305,19.9013444,RoadNode
6687323347,50.0025775,19.8979058,RoadNode
6690890587,49.9924789,19.9327411,RoadNode
6695332725,50.0179656,19.8941851,RoadNode
6699099595,49.9951494,19.9887643,RoadNode
6699419404,49.9936949,19.9868282,RoadNode
6709774555,50.0579787,19.9360814,RoadNode
6709774563,50.0579326,19.9360865,RoadNode
6711209841,50.0693422,19.9804634,RoadNode
6712094557,50.0101144,19.9481617,RoadNode
6716222259,50.0100165,19.9870871,RoadNode
6716222445,50.0076262,19.9897815,RoadNode
6718657325,50.0712228,19.9500661,RoadNode
6718657326,50.0712966,19.9501595,RoadNode
6718657331,50.0713335,19.949857,RoadNode
6718657343,50.0712358,19.9499147,RoadNode
6721202633,50.0679743,19.9596856,RoadNode
6724992580,50.015707,20.0528542,RoadNode
6725032028,50.0129497,20.056288,RoadNode
6735332616,50.0213064,20.0289646,RoadNode
6736384088,50.0215941,19.9778891,RoadNode
6739937914,50.0229792,19.8279487,RoadNode
6744603958,50.0626522,19.8336301,RoadNode
6752751809,50.0674894,20.0084211,RoadNode
6752751810,50.0679312,20.0099219,RoadNode
6752751811,50.0676744,20.0090464,RoadNode
6752751812,50.0670412,20.0094927,RoadNode
6752751813,50.066862,20.0088899,RoadNode
6752751815,50.0678287,20.0095764,RoadNode
6752751816,50.0673326,20.0085388,RoadNode
6757036079,50.0273647,19.9176464,RoadNode
6760200978,50.1062277,20.1508548,RoadNode
6761364977,50.0966129,20.1196718,RoadNode
6761810401,50.0968191,20.0931965,RoadNode
6761810412,50.0950932,20.0933358,RoadNode
6763463483,50.1011245,20.1150935,RoadNode
6771415720,50.020858,19.8811366,RoadNode
6771415721,50.0217223,19.8812697,RoadNode
6777111099,50.0783445,20.1591155,RoadNode
6780563253,50.0689889,20.1432674,RoadNode
6788828583,50.0717245,20.1063422,RoadNode
6796755687,50.107286,20.1112046,RoadNode
6796755690,50.1072438,20.1112628,RoadNode
6804283997,50.0281718,20.0437747,RoadNode
6805365677,50.0992994,19.9649616,RoadNode
6815284695,50.006946,19.9652362,RoadNode
6815284696,50.0073015,19.9645647,RoadNode
6815284697,50.0066095,19.9644768,RoadNode
6816969036,50.1053811,20.0086675,RoadNode
6816969038,50.105233,20.0122123,RoadNode
6817066217,50.0984122,20.0223871,RoadNode
6818392338,49.9940477,19.9121286,RoadNode
6818392365,49.9957208,19.9103782,RoadNode
6818392366,49.9952964,19.9104259,RoadNode
6819507814,50.0792794,20.0118681,RoadNode
6847573008,50.1019159,19.9601881,RoadNode
6847573009,50.1015409,19.9601667,RoadNode
6855716550,49.9985201,19.9225792,RoadNode
6855716551,50.0041272,19.926443,RoadNode
6855790683,50.0429118,19.993332,RoadNode
6855806528,50.0427602,19.9953287,RoadNode
6857315068,50.0654912,20.0219505,RoadNode
6875757357,49.98901,19.8995059,RoadNode
6888657132,50.0802887,20.0007943,RoadNode
6910368168,50.0160705,19.9442435,RoadNode
6910368170,50.0167886,19.9444847,RoadNode
6910368173,50.0167786,19.9442278,RoadNode
6929476226,50.0124293,19.9475076,RoadNode
6933053484,50.0389391,19.8680248,RoadNode
6933058903,50.000017,19.9080061,RoadNode
6938399829,50.001834,19.9024681,RoadNode
6938399830,50.0016454,19.9024853,RoadNode
6938399834,50.0014247,19.900992,RoadNode
6938399835,50.0017226,19.9021482,RoadNode
6938399836,50.0008372,19.9018285,RoadNode
6939458207,50.0191985,19.9181504,RoadNode
6939458208,50.0183505,19.917816,RoadNode
6943600211,50.0349306,19.8869124,RoadNode
6943600213,50.0351425,19.8876123,RoadNode
6943920202,50.058547,20.0176068,RoadNode
6945566270,50.0139531,19.9028182,RoadNode
6945961382,50.0331815,19.9461024,RoadNode
6946056312,50.0399127,19.9632373,RoadNode
6949058400,50.0340544,19.9455637,RoadNode
7010153337,50.0818997,19.9604009,RoadNode
7025570156,50.1044748,19.9490513,RoadNode
7076970367,50.0069589,19.9554764,RoadNode
7086916849,50.0354342,19.987257,RoadNode
7089525599,50.0410531,19.9735838,RoadNode
7091716706,50.0399844,19.9865945,RoadNode
7091921496,50.0272596,19.9451141,RoadNode
7091921498,50.0271682,19.9451716,RoadNode
7091921507,50.0271578,19.9448461,RoadNode
7093915580,50.0376959,19.9893722,RoadNode
7095943879,50.0473049,19.9736253,RoadNode
7095943880,50.0478165,19.9728816,RoadNode
7098641741,50.0924722,19.8932565,RoadNode
7098641742,50.092327,19.8933351,RoadNode
7142931781,50.0208589,19.932348,RoadNode
7154610965,50.09487,19.9919903,RoadNode
7164849524,50.0373778,20.0524371,RoadNode
7169122444,50.0234587,19.9229755,RoadNode
7176335313,50.0939614,19.9263421,RoadNode
7176335332,50.0937421,19.9270466,RoadNode
7185437699,50.0401172,19.9873895,RoadNode
7188093652,50.0262934,19.985539,RoadNode
7192875389,50.0196473,19.9928205,RoadNode
7221126056,50.0400218,20.0326011,RoadNode
7227837058,50.0085319,19.9615848,RoadNode
7234209291,50.0993497,19.9956402,RoadNode
7241471726,50.0851301,19.9660203,RoadNode
7246417758,50.0071564,19.9575627,RoadNode
7306900512,50.0373812,20.0522605,RoadNode
7306900513,50.0381035,20.0524128,RoadNode
7315238299,50.0566105,19.9288969,RoadNode
7373591336,50.0159282,19.9801922,RoadNode
7373595258,50.0248379,20.0510766,RoadNode
7393064319,50.0207198,19.9754791,RoadNode
7528702640,50.0078419,19.8470772,RoadNode
7537513500,50.0232791,19.9221282,RoadNode
7571989630,50.0242695,19.9687977,RoadNode
7598735192,50.0675389,20.064,RoadNode
7598735196,50.0677509,20.0639519,RoadNode
7602942235,50.0771397,20.1560898,RoadNode
7605347040,50.0308505,19.8979527,RoadNode
7605347041,50.0307772,19.897561,RoadNode
7609471681,50.0889862,19.9603293,RoadNode
7619603965,50.0708608,20.0652822,RoadNode
7626527317,49.9776255,19.9453651,RoadNode
7626527324,49.9766558,19.9467979,RoadNode
7637918291,49.9959348,19.9022159,RoadNode
7641157446,50.0449711,19.9572946,RoadNode
7647660807,50.0198995,20.0128706,RoadNode
7647660808,50.0198547,20.0130897,RoadNode
7647660810,50.0197664,20.0130383,RoadNode
7647660812,50.0197518,20.0129313,RoadNode
7647660815,50.0198279,20.0128267,RoadNode
7647660818,50.0199137,20.0130145,RoadNode
7647660821,50.0195088,20.013098,RoadNode
7647660822,50.019974,20.0125475,RoadNode
7658974287,50.0839096,20.0547238,RoadNode
7658974288,50.0840596,20.054853,RoadNode
7688100448,50.0237394,19.9830995,RoadNode
7688100449,50.0242593,19.9825301,RoadNode
7703159032,50.0796721,19.9031972,RoadNode
7713102901,50.0784831,20.168498,RoadNode
7713102902,50.0785855,20.1684929,RoadNode
7721104445,49.9945449,19.9099141,RoadNode
7734435981,50.0189817,19.8114697,RoadNode
7758315039,50.0168327,19.9048102,RoadNode
7769712008,50.0115281,19.9849522,RoadNode
7787834129,50.0723152,19.9772794,RoadNode
7797386968,50.0372222,19.941222,RoadNode
7798089493,50.0796106,20.0589505,RoadNode
7798089494,50.0793422,20.0579882,RoadNode
7798089497,50.0790814,20.0598678,RoadNode
7815150082,50.1069306,19.9621101,RoadNode
7816299230,50.0881084,20.0157635,RoadNode
7832519986,50.0947866,19.9373725,RoadNode
7832519987,50.0947319,19.9362672,RoadNode
7834318634,50.103472,19.9269468,RoadNode
7835299383,50.1208658,19.8889524,RoadNode
7835299384,50.120796,19.890636,RoadNode
7839658581,50.0270396,19.944468,RoadNode
7839703085,50.026805,19.9445669,RoadNode
7892961770,50.0175891,20.0692623,RoadNode
7906672444,49.9822273,19.9393277,RoadNode
7920026782,50.0275233,19.8473033,RoadNode
7943210608,50.0266066,20.0472881,RoadNode
7943266849,50.0636326,20.0138344,RoadNode
7947764537,50.0640808,20.0184447,RoadNode
7973018954,50.0788754,20.0628485,RoadNode
7980266086,50.0150109,20.0243506,RoadNode
7980266090,50.014814,20.0244183,RoadNode
7980266092,50.0147945,20.0245904,RoadNode
7980266095,50.0148472,20.0247175,RoadNode
7980266098,50.0149582,20.0247606,RoadNode
7980266101,50.015059,20.0246518,RoadNode
7980266102,50.0150717,20.0244732,RoadNode
7980266103,50.0148915,20.0243267,RoadNode
7980266138,50.0144687,20.024308,RoadNode
7982641955,50.0693125,19.9823395,RoadNode
7993248035,50.0231038,19.9320836,RoadNode
7997369494,50.0130623,19.9498737,RoadNode
7997369653,50.0105024,19.9594388,RoadNode
7997369716,50.0116834,19.9575336,RoadNode
7997369748,50.0117911,19.956202,RoadNode
7999711233,50.0563313,19.9282207,RoadNode
8014744059,50.0940722,20.0339096,RoadNode
8016459144,50.0092661,19.9641266,RoadNode
8016459235,50.0100667,19.9619158,RoadNode
8017519374,50.1175154,19.9023279,RoadNode
8017519404,50.1196309,19.8912958,RoadNode
8017519409,50.1188833,19.891634,RoadNode
8017990086,49.9905727,19.8636674,RoadNode
8017990087,49.990248,19.8650576,RoadNode
8024243222,50.0149081,19.9467104,RoadNode
8033039259,50.0967807,19.9332978,RoadNode
8033039272,50.0966928,19.9333756,RoadNode
8042995332,50.077808,20.1560667,RoadNode
8046951138,50.0882298,19.9326344,RoadNode
8049844311,50.0284425,19.9389326,RoadNode
8101065655,50.0776055,20.1585221,RoadNode
8104801703,50.0104272,19.9648951,RoadNode
8131953582,50.0187507,19.8879773,RoadNode
8138088243,50.0110906,19.9215528,RoadNode
8152141525,50.0062512,19.8757927,RoadNode
8158364398,50.0801744,19.9582718,RoadNode
8158364400,50.0800673,19.958171,RoadNode
8158364401,50.0804517,19.9576082,RoadNode
8158364403,50.0803349,19.9575241,RoadNode
8158364405,50.0798996,19.9578038,RoadNode
8243420558,50.0893462,20.1755145,RoadNode
8243420563,50.0894939,20.1755899,RoadNode
8249309103,50.0687143,20.0469821,RoadNode
8255621876,50.064344,19.9699056,RoadNode
8255765240,50.0553579,20.1087151,RoadNode
8255765246,50.0570538,20.1061359,RoadNode
8264587284,50.0346324,19.999923,RoadNode
8281748693,50.0760215,20.0209228,RoadNode
8281748694,50.0758953,20.0206888,RoadNode
8281748695,50.0758954,20.0208669,RoadNode
8309132966,50.0768029,20.0265728,RoadNode
8320835195,50.0173042,19.9774329,RoadNode
8337848205,50.1023208,19.9544219,RoadNode
8346424988,50.0433402,19.9283403,RoadNode
8357362819,50.0743576,20.0221456,RoadNode
8376918710,50.047643,19.9743218,RoadNode
8401802097,50.1010775,19.8740793,RoadNode
8401802098,50.1011366,19.8737194,RoadNode
8401802099,50.1019644,19.8740083,RoadNode
8420134045,50.0663879,19.922755,RoadNode
8420134048,50.0663283,19.9227213,RoadNode
8432053837,50.0726593,20.0430646,RoadNode
8443895190,50.0929674,20.0063906,RoadNode
8477009735,50.0741793,19.8984333,RoadNode
8487494203,50.0363267,20.0038681,RoadNode
8491590927,50.0390977,20.0297893,RoadNode
8492206419,50.074252,20.0513472,RoadNode
8493188176,50.0727054,20.0439053,RoadNode
8494850883,50.0716911,20.0454115,RoadNode
8494917997,50.0752358,20.0271415,RoadNode
8498399326,50.0698955,20.0521207,RoadNode
8498399330,50.0710024,20.0519558,RoadNode
8501425626,50.0789256,20.0426417,RoadNode
8501425627,50.0789781,20.0422714,RoadNode
8504008250,50.0679675,20.0180635,RoadNode
8513534881,50.079432,20.0154826,RoadNode
8515666065,50.0869162,20.0039496,RoadNode
8515666092,50.0814361,20.0023193,RoadNode
8515666094,50.0817372,20.0012972,RoadNode
8522089051,50.0861476,20.0152212,RoadNode
8525850844,50.0766595,20.0326974,RoadNode
8530342296,50.0926304,19.9864483,RoadNode
8530342299,50.0926823,19.986845,RoadNode
8530342300,50.0928089,19.9870356,RoadNode
8530342301,50.0927115,19.9870677,RoadNode
8530342302,50.0927244,19.9871663,RoadNode
8530342303,50.0925464,19.9858067,RoadNode
8534306140,50.0800003,20.1801354,RoadNode
8534585678,50.0736927,20.0218904,RoadNode
8539521900,50.0955144,19.9908212,RoadNode
8562217973,50.0787261,20.0063405,RoadNode
8562217997,50.0816689,20.0012648,RoadNode
8562217998,50.0817182,20.0010531,RoadNode
8562218004,50.0788898,20.0025839,RoadNode
8566228232,50.0778564,20.0100435,RoadNode
8566228234,50.0774321,20.0096597,RoadNode
8566228246,50.078649,20.0020618,RoadNode
8571571836,50.0740218,20.1330082,RoadNode
8571571837,50.0745848,20.1328733,RoadNode
8571571838,50.073975,20.1305931,RoadNode
8571571848,50.0745939,20.1350054,RoadNode
8571571859,50.0740731,20.130552,RoadNode
8571571865,50.0791644,20.1746227,RoadNode
8571571870,50.0794252,20.1748005,RoadNode
8571571873,50.0791906,20.174855,RoadNode
8571571889,50.0797273,20.1778215,RoadNode
8571775692,50.0721066,19.9512341,RoadNode
8579028316,50.0255769,20.0484968,RoadNode
8579050417,50.0258181,20.0486248,RoadNode
8579050418,50.025517,20.0495069,RoadNode
8579050419,50.0257822,20.0495317,RoadNode
8587913211,50.1072433,19.8792829,RoadNode
8587913213,50.1073384,19.8794134,RoadNode
8587913214,50.1073186,19.8795515,RoadNode
8587913216,50.1072318,19.8796171,RoadNode
8587920218,50.1071362,19.8795213,RoadNode
8587920219,50.1071258,19.8794467,RoadNode
8587920221,50.1071983,19.879289,RoadNode
8592161963,50.1066822,20.0121727,RoadNode
8596308790,50.075561,20.0263444,RoadNode
8596308791,50.0753317,20.0263375,RoadNode
8605464575,50.1206304,19.8886768,RoadNode
8618189658,49.9951941,19.9078311,RoadNode
8618189659,49.9951305,19.9060247,RoadNode
8618189661,49.996725,19.902126,RoadNode
8621989271,50.0002822,19.8963003,RoadNode
8632131640,50.0826393,20.0312363,RoadNode
8633712953,50.0854016,20.0233728,RoadNode
8637612337,50.002585,19.9151463,RoadNode
8638921569,50.087382,19.9844053,RoadNode
8638921572,50.0871805,19.9844594,RoadNode
8691142441,50.0948046,19.8929521,RoadNode
8698234225,50.1051563,19.8804399,RoadNode
8698234227,50.1050476,19.8805578,RoadNode
8707517436,50.1045058,20.0098855,RoadNode
8707517437,50.1044883,20.0102829,RoadNode
8707517440,50.1045502,20.0089281,RoadNode
8707517441,50.1045637,20.0085314,RoadNode
8729925112,50.0929005,19.9896986,RoadNode
8729935018,50.0916047,19.9918352,RoadNode
8729935019,50.0913804,19.990167,RoadNode
8729935071,50.09136,19.9926739,RoadNode
8733787977,50.0649581,19.9492156,RoadNode
8733787979,50.0650422,19.9502942,RoadNode
8733787983,50.0648871,19.9492647,RoadNode
8733787986,50.0649288,19.9499493,RoadNode
8733787989,50.0650641,19.9515788,RoadNode
8733787990,50.0651524,19.951604,RoadNode
8746886341,50.0382439,19.9948825,RoadNode
8748732017,50.0382881,19.9736991,RoadNode
8755749669,50.0067793,19.9588892,RoadNode
8757653303,50.0969063,20.1756769,RoadNode
8779191921,50.0785217,20.1699311,RoadNode
8796265649,50.0416945,20.0617101,RoadNode
8796265651,50.0417783,20.0624022,RoadNode
8825918881,50.0699716,19.8766763,RoadNode
8826045646,50.0659464,20.0103299,RoadNode
8836794477,50.0716836,20.0387385,RoadNode
8840396934,50.0732644,20.0411109,RoadNode
8840396936,50.0736032,20.0409433,RoadNode
8840396972,50.0732176,20.0394637,RoadNode
